New,dl_bler,ul_bler,conn_avg,conn_max,interx2in_succ_rate,interx2out_succ_rate,intraenb_succ_rate,dl_prb,ul_prb,reconfig_succ_rate
1004_0-20211016-12,12.6602836708543,33.1887932032148,24.9461111111111,40.0,96.5764331210191,99.9168053244592,99.4736842105263,31.9766571834993,31.5131009957326,98.0701965987215
1004_0-20211016-13,12.3788179236692,29.8858760067109,21.7120622568093,43.0,97.9270315091211,99.9146757679181,99.8269896193772,32.3447795163585,24.927880512091,98.0208756947269
1004_0-20211016-14,11.692167719775,33.0421729793169,23.3474152306837,36.0,96.5785381026438,99.836867862969,100.0,31.6112375533428,26.2047510668563,97.629853756934
1004_0-20211016-15,11.3439886532495,26.7368470576277,24.7859922178988,40.0,96.3756177924217,99.8240985048373,99.5114006514658,50.0390184921764,41.9617211948791,97.9069767441861
1004_0-20211016-16,11.2812677862034,25.4969572925165,25.7122222222222,40.0,97.6958525345622,99.8058252427185,100.0,46.3708250355619,36.7391180654339,98.5554398750651
1004_0-20211016-17,10.7679435576642,27.9987430248198,25.4235686492496,41.0,98.1349911190053,99.9085086916743,100.0,31.6385227272727,30.7068465909091,98.230563002681
1004_0-20211016-18,12.0258654151184,30.9854304032143,23.0088938299055,42.0,97.3794549266248,99.7844827586207,99.812030075188,24.6623897581792,22.4018349928876,98.8383484954514
1004_0-20211016-19,11.0759750875723,25.5341397694569,24.4163424124514,45.0,98.5059760956175,99.9029126213592,99.6197718631179,25.0147652916074,26.0700142247511,97.9554148529218
1004_0-20211016-20,10.4268330769438,24.098790038518,25.2255555555556,41.0,96.0840496657116,100.0,99.3890020366599,,,98.6338428242933
1004_0-20211016-21,9.85863711639171,23.4291522940929,23.8043357420789,41.0,77.2442588726514,99.7368421052632,100.0,29.505320056899,24.1911948790896,98.8093848488386
1004_0-20211016-22,8.79193020746572,20.5500001332609,31.5169538632574,48.0,97.0059880239521,100.0,99.6996996996997,44.4351635846373,33.0647510668563,99.0652975250132
1004_0-20211016-23,8.32449952501816,19.5353713683899,31.6011111111111,45.0,97.8723404255319,99.8230088495575,100.0,44.183613086771,31.0854338549075,99.7609461499749
1004_0-20211017-0,7.59663941083748,12.199837663657,29.9755419677599,49.0,97.2049689440994,100.0,99.2592592592593,43.395320056899,24.9143100995733,99.6105919003115
1004_0-20211017-1,7.00327064595258,11.9698259523004,24.2844444444444,38.0,96.1325966850829,100.0,100.0,34.1512642045455,21.7822869318182,99.5004995004995
1004_0-20211017-2,6.13567131253407,9.92612439239244,20.8804891606448,37.0,97.9591836734694,100.0,100.0,21.4503698435277,20.6022475106686,99.6596596596597
1004_0-20211017-3,6.65290316275547,12.0653205444177,17.5777777777778,28.0,98.2300884955752,100.0,100.0,10.7144096728307,8.12722617354196,99.9377464204192
1004_0-20211017-4,7.44521628913617,14.6005772384246,16.5758754863813,28.0,97.4137931034483,100.0,100.0,11.4728876244666,7.67038406827881,100.330542089026
1004_0-20211017-5,8.10273359184213,19.6596951472526,16.78,32.0,98.5714285714286,100.0,100.0,12.2243385490754,7.37359886201992,99.7105045492142
1004_0-20211017-6,13.9744923680908,14.7371146532891,18.0072262367982,31.0,95.7894736842105,99.5,100.0,16.2776102418208,10.4177524893314,99.3839835728953
1004_0-20211017-7,7.30277235428302,20.5018257622298,17.8066666666667,29.0,98.7704918032787,100.0,100.0,13.7832147937411,9.97758179231863,99.4786444756367
1004_0-20211017-8,7.87362092884984,22.2306969196347,19.9038354641467,35.0,97.7556109725686,99.7289972899729,100.0,18.5074253200569,13.8613086770982,99.9821173104435
1004_0-20211017-9,8.8943327616998,24.1535680810122,24.9611111111111,41.0,97.8658536585366,99.84375,99.7150997150997,33.8161079545455,24.2792045454546,99.1971207087486
1004_0-20211017-10,10.0563238786262,27.7756000278849,26.603668704836,43.0,97.3584905660377,100.0,99.7041420118343,29.6795021337127,25.5006685633001,98.5062354392216
1004_0-20211017-11,10.2852597027867,27.2769347640223,24.0789327404113,37.0,97.9952830188679,100.0,99.7942386831276,29.548506401138,23.0814224751067,98.4064899319137
1004_0-20211017-12,11.7760997343485,30.0283787654809,24.3616666666667,40.0,97.845249755142,100.0,99.4392523364486,33.9913229018492,27.637226173542,98.7843975420786
1004_0-20211017-13,11.0716091658313,27.2179735280218,26.0188993885492,42.0,97.1681415929203,99.8146431881372,99.5419847328244,28.9552347083926,31.5340113798009,98.4209887039961
1004_0-20211017-14,10.2937231280825,24.9900021550707,28.6436909394108,45.0,96.6935483870968,99.9139414802065,99.7159090909091,49.7014509246088,38.9860597439545,98.6873644561123
1004_0-20211017-15,11.0936840802202,26.1066264512617,27.6948304613674,43.0,96.8864468864469,99.9047619047619,99.4818652849741,41.6936415362731,31.7394879089616,97.9115622447789
1004_0-20211017-16,11.1746628896831,27.3768776861503,28.2144444444445,43.0,97.0470869912211,100.0,99.873257287706,37.8371692745377,45.5126031294452,98.0194733348086
1004_0-20211017-17,,,28.940522512507,48.0,96.6503267973856,99.9134948096886,100.0,,,98.8293721177723
1004_0-20211017-18,11.0928281079938,26.6739020984786,,,97.9241877256318,99.904671115348,99.8263888888889,,,
1004_0-20211017-19,10.8438194038191,26.3415516288658,29.6681489716509,50.0,98.4302862419206,100.0,99.6661101836394,39.4298577524893,38.4593314366999,98.9657915672236
1004_0-20211017-20,10.889297462823,25.5810941487683,31.1077777777778,49.0,97.5956284153006,100.0,99.8191681735986,51.1777098150783,45.6436557610242,98.5434109416217
1004_0-20211017-21,9.51704043731083,20.7334852329503,30.810450250139,43.0,97.50346740638,100.0,100.0,54.0560170697013,39.2805120910384,98.5243286360011
1004_0-20211017-22,8.8734025692042,17.6848832863368,30.2966666666667,44.0,97.4654377880184,100.0,100.0,43.3386770981508,32.1950213371266,99.6240601503759
1004_0-20211017-23,10.1011483666275,22.0260604962511,29.2501389660923,44.0,98.5772357723577,99.7938144329897,100.0,53.8698008534851,31.7830440967283,99.6772300469484
1004_0-20211018-0,9.4487341559292,18.2377265540611,30.7965536409116,43.0,98.3516483516484,100.0,100.0,64.7645376955903,45.6239118065434,99.2001279795233
1004_0-20211018-1,8.42713273788664,14.6010971350834,25.3527777777778,37.0,97.7777777777778,100.0,100.0,26.9521306818182,15.3207528409091,100.0
1004_0-20211018-2,7.77309808785149,11.2287386071279,24.66259032796,37.0,97.9166666666667,100.0,100.0,27.4549217638691,13.2610241820768,100.088245675962
1004_0-20211018-3,7.65322042511559,15.2524960734311,24.1522222222222,37.0,99.2857142857143,100.0,100.0,25.6441820768137,11.6269559032717,99.9674690956409
1004_0-20211018-4,7.2041195729069,18.0139027236855,23.5102834908282,36.0,98.0952380952381,99.0,97.8260869565217,16.2447795163585,8.02964438122333,100.0
1004_0-20211018-5,8.04584872448945,20.302429404361,21.5388888888889,37.0,97.5728155339806,99.468085106383,100.0,16.6242674253201,8.61385490753912,100.173370319001
1004_0-20211018-6,11.4855112429563,24.3583071154136,22.9772095608672,37.0,98.4674329501916,99.7987927565392,100.0,21.1629445234708,12.6164722617354,100.014790711433
1004_0-20211018-7,12.598291228131,26.2793020196699,21.8394444444444,35.0,97.5903614457831,99.7226074895978,100.0,24.011266002845,16.8243385490754,98.9227709645343
1004_0-20211018-8,11.5071509859759,30.5098175724712,24.7420789327404,41.0,98.9805375347544,100.0,99.7711670480549,32.8115647226174,28.3460455192034,98.6435463571529
1004_0-20211018-9,9.92128474634524,24.9332084614522,23.9872151195108,37.0,98.4583761562179,99.9005964214712,99.7876857749469,28.5128977272727,27.7291051136364,98.3789674431276
1004_0-20211018-10,10.382260937192,26.782552645943,22.6781545302946,42.0,97.18456725756,100.0,99.7975708502024,33.7762873399716,26.5942247510669,98.061821219716
1004_0-20211018-11,11.0767723442715,18.9206269774176,21.8116666666667,35.0,97.7900552486188,100.0,100.0,25.8254338549075,34.1969985775249,98.3946608946609
1004_0-20211018-12,10.5740295045184,24.2325051145503,21.7793218454697,35.0,97.9390681003584,100.0,99.3603411513859,36.7062019914652,27.4974679943101,98.4319676277188
1004_0-20211018-13,,,22.1083935519733,35.0,,99.8960498960499,,,,97.521623419827
1004_0-20211018-14,10.4144921191685,27.6548460143284,21.4038888888889,36.0,97.9923518164436,99.8025666337611,98.9847715736041,31.3438691322902,24.1432716927454,98.6904279735386
1004_0-20211018-15,10.4287612232515,24.6501258805247,23.2217898832685,40.0,97.2659486329743,99.8322147651007,99.6086105675147,35.378079658606,29.2160312944523,97.6847072703141
1004_0-20211018-16,10.1863620607121,23.9015199901035,26.7248471372985,41.0,98.0066445182724,99.8389694041868,99.52,42.5231294452347,35.1399857752489,97.5486152032999
1004_0-20211018-17,12.7196208706152,29.4665512255539,26.1733333333333,43.0,97.4015748031496,100.0,99.8500749625187,32.129375,37.0028409090909,97.8287360141797
1004_0-20211018-18,12.4013584740735,27.85789132663,26.5714285714286,39.0,97.9606700655499,100.0,100.0,33.8837553342816,37.5922901849218,98.2001894537417
1004_0-20211018-19,12.5429808090653,30.1559452663376,30.2862701500834,51.0,97.5373134328358,99.848828420257,99.859747545582,,,97.9924157929958
1004_0-20211018-20,12.100960346807,25.5628491072921,26.6872222222222,43.0,98.5678180286437,100.0,100.0,34.5662588904694,32.8999146514936,98.2006125574273
1004_0-20211018-21,9.78117209164442,20.4027962104921,28.9316286826015,45.0,97.4157303370787,99.8810939357907,99.7701149425287,38.1364153627312,40.0789758179232,99.1972908566412
1004_0-20211018-22,10.1978417130961,20.4648455767815,32.0100055586437,48.0,97.5845410628019,100.0,100.0,40.683186344239,35.6888904694168,99.217817844359
1004_0-20211018-23,9.7212156285464,21.9103880489309,34.5622222222222,49.0,98.3333333333333,99.8191681735986,100.0,48.6317496443812,32.5707965860597,99.8383185125303
1004_0-20211019-0,9.29834628389726,19.2709669145935,26.1812117843246,39.0,98.9130434782609,100.0,100.0,50.6329587482219,24.3694736842105,99.4716759612562
1004_0-20211019-1,8.53145428238076,12.5973502923521,26.5083333333333,46.0,98.019801980198,100.0,100.0,39.3781392045455,19.1134801136364,99.9477055824291
1004_0-20211019-2,7.46053014425895,15.5205674837409,20.6775986659255,36.0,97.6744186046512,100.0,100.0,24.2808819345661,9.41836415362731,99.5584599081597
1004_0-20211019-3,6.82483512790301,17.4785473266148,19.3988888888889,37.0,96.4539007092199,99.264705882353,100.0,11.6226600284495,7.28903271692745,99.7754361720504
1004_0-20211019-4,6.10872667879206,18.6553307858729,17.9694274596998,34.0,97.7099236641221,100.0,100.0,8.79448079658606,6.24058321479374,99.8485868102288
1004_0-20211019-5,7.6665022060809,20.9671052571603,20.9205555555556,34.0,98.326359832636,100.0,100.0,18.1137553342817,10.2450782361309,99.5821727019499
1004_0-20211019-6,9.11435154338726,23.9797951850924,23.0817120622568,40.0,99.1582491582492,99.6521739130435,99.3288590604027,17.2830867709815,12.702332859175,
1004_0-20211019-7,11.2455567759005,29.0578659918556,21.95,38.0,94.7667804323095,100.0,100.0,27.4290042674253,19.1007681365576,98.8336143901068
1004_0-20211019-8,11.9268410929383,31.6755856079396,25.639244024458,45.0,98.1403212172443,99.8366013071895,99.5061728395062,36.1794452347084,27.487667140825,97.827903091061
1004_0-20211019-9,11.2413945984556,29.0305705231455,24.1962201222902,42.0,97.926267281106,99.8425196850394,100.0,36.0377982954545,34.2344602272727,97.2211599745061
1004_0-20211019-10,10.4953203847057,22.817140707049,24.9827777777778,35.0,97.8298611111111,99.8219056099733,99.8069498069498,24.1297439544808,27.3943812233286,98.556095067723
1004_0-20211019-11,10.009566794209,20.5164328421075,21.112284602557,35.0,97.5252062328139,100.0,100.0,19.2338691322902,22.4935135135135,97.7213114754098
1004_0-20211019-12,11.9834535613693,29.1512120088648,18.0422456920511,34.0,97.9041916167665,99.7950819672131,100.0,24.8762019914652,23.6631152204836,97.8187352045993
1004_0-20211019-13,11.0387780841532,27.8297388526849,25.0066666666667,41.0,97.3851030110935,99.6758508914101,99.8058252427185,25.9451635846373,29.429146514936,98.0595893840761
1004_0-20211019-14,11.710143067201,27.5602724313051,24.2629238465814,36.0,97.3154362416108,99.8296422487223,100.0,29.0327027027027,25.755106685633,97.7987421383648
1004_0-20211019-15,10.6129552822818,27.0689049284009,25.4180100055586,39.0,97.4752028854824,100.0,99.7840172786177,36.0470981507824,35.0020768136558,97.3546511627907
1004_0-20211019-16,11.8404403670723,30.2937207023191,25.8038888888889,41.0,97.6556776556777,99.8513011152416,100.0,25.6992460881935,33.155945945946,97.4808873292393
1004_0-20211019-17,10.4818127306181,24.1528406836102,29.3474152306837,46.0,97.8994748687172,99.8515219005197,99.5535714285714,31.9776988636364,38.8971022727273,97.7615402458826
1004_0-20211019-18,12.3248932259138,28.0548265789433,28.3029460811562,45.0,97.7955911823647,99.5956873315364,100.0,39.0041251778094,37.827667140825,97.3584905660377
1004_0-20211019-19,13.1893468728839,31.1638873017089,,,98.0123372172721,99.7912317327766,99.8405103668262,43.362987197724,42.3819487908962,97.5966562173459
1004_0-20211019-20,12.3243313162079,29.4569435892804,29.8465814341301,47.0,97.6627712854758,99.7307001795332,100.0,47.51213371266,37.3493029871977,98.4394436277282
1004_0-20211019-21,10.7981442841806,21.5661042731461,33.7765425236242,54.0,96.9387755102041,99.8955067920585,100.0,49.6241251778094,50.7075675675676,98.3867403314917
1004_0-20211019-22,9.93157377979833,22.0620478736779,35.1672222222222,53.0,98.0898876404494,99.7685185185185,100.0,46.2940682788051,41.2353058321479,98.8670176241703
1004_0-20211019-23,9.23775714364336,20.1952780886252,33.6781545302946,52.0,97.5155279503106,99.5717344753747,99.2395437262358,53.1505263157895,50.7400284495021,99.4873718429607
1004_0-20211020-0,8.88717501409699,18.4945955553848,28.5464146748194,47.0,97.8260869565217,100.0,100.0,37.6237268847795,26.3399715504979,99.6415256667623
1004_0-20211020-1,8.42076719873098,13.7683787091253,23.0161111111111,37.0,97.5,100.0,98.1481481481482,25.8299857954546,15.0174147727273,99.5532497478023
1004_0-20211020-2,6.72996673631626,15.8424486667525,18.1845469705392,31.0,99.0476190476191,,100.0,12.987027027027,9.36291607396871,
1004_0-20211020-3,6.84877811956561,19.1260252971708,19.215,33.0,100.0,100.0,100.0,15.875106685633,9.09910384068279,99.6545768566494
1004_0-20211020-4,6.96333582387828,23.0708338144542,18.0366870483602,28.0,98.7804878048781,100.0,100.0,12.2741251778094,8.34403982930299,99.8267498267498
1004_0-20211020-5,9.22206518742808,22.9094593472303,18.0388888888889,32.0,97.5845410628019,100.0,100.0,17.8700142247511,7.32563300142248,99.7996609647095
1004_0-20211020-6,10.2576242391119,25.0749574364844,21.3629794330183,37.0,98.2174688057041,100.0,100.0,30.6672119487909,13.75,99.6047951521539
1004_0-20211020-7,9.88147249350305,23.8129397195107,23.1844444444445,37.0,97.9030144167759,100.0,99.5169082125604,40.661920341394,21.5623897581792,98.221695317131
1004_0-20211020-8,11.2325073778406,31.168212293485,26.4530294608116,48.0,97.4162679425837,99.7191011235955,99.5180722891566,36.2124751066856,32.3459317211949,97.9069767441861
1004_0-20211020-9,10.4334028133969,26.717208972371,23.2279043913285,40.0,97.6673427991886,99.7969543147208,99.792531120332,21.8242471590909,24.9767613636364,98.087110064744
1004_0-20211020-10,9.56634215902583,19.5507733330521,20.1361111111111,33.0,97.40777666999,99.8080614203455,99.7821350762527,22.635533428165,24.7163157894737,97.5782537067545
1004_0-20211020-11,11.172444747694,25.7042367873471,18.5808782657032,30.0,97.5138121546961,99.9032882011605,100.0,21.3192034139403,23.0403982930299,98.5587397352103
1004_0-20211020-12,12.419017584753,29.6068847214196,14.7465258476932,25.0,96.6413867822319,99.8882681564246,100.0,18.9016785206259,17.3129587482219,97.9308998633613
1004_0-20211020-13,10.8604285467285,27.8401815818583,21.6727777777778,35.0,97.9806848112379,99.9137931034483,100.0,23.3972546230441,23.5672546230441,97.8921354848089
1004_0-20211020-14,11.4974870704501,26.5829114496696,20.142301278488,35.0,97.8448275862069,99.9147485080989,100.0,23.2768278805121,22.764466571835,97.4459417110624
1004_0-20211020-15,,,20.9811006114508,40.0,97.0161977834612,100.0,100.0,23.4174964438122,27.7281934566145,97.7195536147501
1004_0-20211020-16,12.8229361514656,27.4284430307506,21.9744444444444,38.0,97.6801988400994,,99.8046875,25.9401991465149,28.5241109530583,97.0261873058145
1004_0-20211020-17,12.1074790360973,26.2947507256614,26.9221789883269,41.0,96.9856819894499,100.0,99.685534591195,36.4925852272727,40.7973011363636,97.0066658281977
1004_0-20211020-18,12.2280877284114,28.1697221418508,29.1322957198444,43.0,96.7496542185339,100.0,100.0,36.9041251778094,38.0040256045519,97.2161759651736
1004_0-20211020-19,,,,,97.5049244911359,,,41.6379800853485,36.371906116643,
1004_0-20211020-20,,,,,,,,,,
1004_0-20211020-21,,,,,,,,,,
1004_0-20211020-22,,,33.695,50.0,97.4537037037037,99.8799519807923,99.3273542600897,49.9740682788051,37.6658321479374,98.7641366445144
1004_0-20211020-23,9.58578795382159,20.9090363159392,,,97.8361669242658,,,39.8650213371266,30.7959032716928,99.5834385256249
1004_0-20211021-0,8.72391821344091,15.1372472627356,,,,97.3760932944607,100.0,60.6001564722617,34.3234708392603,
1004_0-20211021-1,,,,,81.9314641744548,98.6238532110092,98.75,29.4697886178862,24.1045040650407,
1004_0-20211021-2,,,,,97.2477064220184,,,,,100.080337417152
1004_0-20211021-3,,,,,98.1818181818182,,,,,100.476917207173
1004_0-20211021-4,7.26649101466966,19.8191377037163,17.7227777777778,32.0,98.9583333333334,,,14.7064011379801,7.98258890469417,99.9439357129508
1004_0-20211021-5,6.01733597915123,15.9034107585021,21.1606448026682,34.0,98.8950276243094,100.0,100.0,13.2044523470839,10.5940256045519,99.8602131749083
1004_0-20211021-6,7.55810450526443,21.3079000507403,25.4280155642023,47.0,97.8967495219885,100.0,100.0,18.7216642958748,17.5526031294452,99.4729542302358
1004_0-20211021-7,8.89046017672729,25.4630463285929,25.7459699833241,39.0,98.0049875311721,100.0,100.0,25.6956330014225,22.8532432432432,98.523059774279
1004_0-20211021-8,10.359060680196,26.7409213438539,30.2095608671484,48.0,98.1178396072013,99.8372660699756,99.5215311004785,35.6821052631579,30.5619772403983,98.0342191481616
1004_0-20211021-9,,,,,98.5598559855986,,,29.3869886363636,30.3642897727273,98.3591493830402
1004_0-20211021-10,9.53178116343019,20.5037556173989,25.3585325180656,42.0,97.8350515463918,99.789029535865,99.8178506375228,25.5039687055477,27.9396443812233,98.2250256711163
1004_0-20211021-11,9.74291480324573,19.8798009227596,22.4408004446915,35.0,98.2959641255606,100.0,100.0,31.5299004267425,27.5898577524893,98.2953614161613
1004_0-20211021-12,11.0832069826486,25.4022591861266,20.4452473596442,34.0,97.5051975051975,100.0,99.5444191343964,26.1710099573258,23.3771550497866,98.4360956318533
1004_0-20211021-13,10.8124162193829,27.6751287888797,23.1139521956643,35.0,97.8813559322034,99.8939554612937,99.7849462365591,27.9958605974396,27.7440825035562,97.6019184652278
1004_0-20211021-14,10.7032880278388,27.8281756778008,25.3463035019455,42.0,98.0357142857143,99.8098859315589,99.7920997920998,27.3652062588905,29.8515220483642,98.2281119714116
1004_0-20211021-15,12.8030823422224,29.4710199280166,24.5397443023902,38.0,96.7086156824782,99.712368168744,99.8069498069498,34.972972972973,33.9748790896159,97.9994284081166
1004_0-20211021-16,12.6498355875617,29.6246586528628,22.7609783212896,39.0,97.5921745673439,99.7676219984508,99.5859213250518,32.656159317212,30.5663442389758,98.2398568019093
1004_0-20211021-17,12.4627288135641,27.0254826382422,26.8171206225681,41.0,97.927135678392,99.8710509348807,99.8609179415855,38.42171875,37.5538210227273,97.3684210526316
1004_0-20211021-18,11.9060391665507,26.804319866038,30.7815453029461,44.0,97.5555555555556,99.8521803399852,100.0,40.7406116642959,40.1987482219061,97.6593886462882
1004_0-20211021-19,12.1399347315337,27.2571957674439,29.0444938820912,47.0,97.3110465116279,99.8583569405099,99.5768688293371,41.8264438122333,38.7796159317212,97.3978884504639
1004_0-20211021-20,10.724090853913,24.6088500420145,30.1934408004447,49.0,97.7443609022556,100.0,,40.011920341394,38.1192887624467,
1004_0-20211021-21,10.1676946453294,21.8574791278648,34.0844913841023,53.0,97.8743068391867,99.7142857142857,100.0,44.6424324324324,40.0798293029872,98.7968483816014
1004_0-20211021-22,9.05636273557691,18.2070628048553,39.2807115063924,66.0,98.1243830207305,99.9006951340616,100.0,63.7237980085349,49.616173541963,98.5605507458016
1004_0-20211021-23,8.90795539845118,15.5184721683142,34.3952195664258,55.0,98.3655274888559,99.8487140695915,100.0,50.2191607396871,41.9286201991465,99.4907197827071
1004_0-20211022-0,7.94627810239366,14.6830420141741,29.8032240133407,47.0,97.3544973544974,99.7435897435898,100.0,36.697667140825,30.6571550497866,99.2978514253616
1004_0-20211022-1,7.40227172032366,12.9049420081303,26.3685380767093,40.0,98.0582524271845,100.0,100.0,29.7634090909091,19.6659375,100.013439053891
1004_0-20211022-2,6.96415499536923,16.9789598420013,20.4452473596442,35.0,98.936170212766,100.0,100.0,16.7067283072546,9.71466571834993,99.6441914250133
1004_0-20211022-3,6.281784428208,18.7976133629174,19.9616453585325,32.0,98.7804878048781,100.0,100.0,13.1310810810811,7.61837837837838,99.9253452780889
1004_0-20211022-4,7.17172777791808,17.6856484921975,19.9277376320178,34.0,99.2,100.0,100.0,16.6159459459459,11.3501991465149,100.298730395818
1004_0-20211022-5,8.11419451222961,18.5102559426105,20.4385769872151,34.0,99.1228070175439,100.0,100.0,22.7633854907539,11.7115078236131,100.544624033732
1004_0-20211022-6,10.0135568905519,21.6272654053737,24.3344444444444,39.0,97.0464135021097,99.7757847533632,100.0,38.8117211948791,18.0553058321479,99.8996271866934
1004_0-20211022-7,9.92639093262033,25.4896701509081,26.6586992773763,41.0,97.7040816326531,100.0,100.0,31.1045945945946,21.6315078236131,98.4599183888377
1004_0-20211022-8,10.0740557281769,27.4941861831714,29.198553948832,46.0,97.4597798475868,99.8322147651007,99.7792494481236,36.6703982930299,28.4326458036984,
1004_0-20211022-9,9.72281632053572,25.4027005868249,27.8849360755976,44.0,97.0136518771331,99.7319034852547,100.0,34.0204119318182,35.6142755681818,98.4760428774377
1004_0-20211022-10,9.00094157561952,22.1371280545018,26.5686492495831,44.0,96.6424682395644,99.9065420560748,99.5316159250586,29.7345376955903,31.4411095305832,98.0848718655277
1004_0-20211022-11,8.49298969538154,20.5278043560481,27.4819344080044,43.0,96.8968968968969,99.8988877654196,99.7840172786177,36.5596870554765,33.4279374110953,98.1770108544392
1004_0-20211022-12,10.040290780214,22.0764747704474,22.3640911617565,35.0,98.157625383828,99.8,99.7899159663866,42.1236415362731,28.3323186344239,97.2200652275198
1004_0-20211022-13,10.1844567581607,24.4776508295483,24.0300166759311,40.0,96.6666666666667,99.9095022624434,99.8144712430427,31.7387624466572,29.7036415362731,98.5212011468236
1004_0-20211022-14,10.8325295488868,26.5874920633714,27.0683713173986,41.0,97.6403580146461,99.9161073825503,100.0,35.9274679943101,32.1237411095306,98.1582537517053
1004_0-20211022-15,10.2211118568428,24.9182722637901,26.5127919911012,40.0,97.1183800623053,99.9175597691674,100.0,32.3787766714083,31.6197724039829,98.5689447639428
1004_0-20211022-16,11.9074082191095,32.3525724614776,24.1450806003335,41.0,97.6226993865031,99.9216914643696,99.6478873239437,25.902759601707,27.8632716927454,97.7060322854715
1004_0-20211022-17,12.4714949264449,28.0218205864931,30.4274596998332,46.0,96.9813744380219,99.8672859986729,99.7019374068554,37.3363494318182,40.5235227272727,97.4150749170765
1004_0-20211022-18,12.0157531825775,29.2249496482774,32.088938299055,47.0,97.2857142857143,99.8522895125554,99.8546511627907,44.1493741109531,39.6655903271693,97.6781857451404
1004_0-20211022-19,12.0689575146419,28.0198975109339,29.7196885428254,43.0,97.0693352394568,99.9283667621776,99.8447204968944,41.7920341394026,38.3945945945946,96.9659232423865
1004_0-20211022-20,11.7141580888651,25.5424857923101,30.9738743746526,47.0,97.4603174603175,99.836867862969,99.8684210526316,49.0759743954481,43.8523755334282,98.0145383530433
1004_0-20211022-21,10.3033705107427,23.6092079729707,29.5603112840467,45.0,98.0508474576271,99.9119718309859,99.644128113879,45.6622475106686,33.1096728307255,98.0752295886275
1004_0-20211022-22,9.34048606551689,18.1949626527632,33.4441356309061,47.0,97.3262032085562,99.8935037273695,100.0,52.145746799431,35.1519630156472,98.3704974271012
1004_0-20211022-23,8.59960452510429,17.739395643043,29.9621802002225,46.0,98.1996726677578,100.0,100.0,55.2874253200569,40.1603982930299,99.4264004767581
1004_0-20211023-0,7.87174369977544,15.0412673999346,26.87,43.0,99.2063492063492,99.4428969359332,98.6928104575163,33.1744950213371,26.4076386913229,99.9205340114431
1004_0-20211023-1,8.89969441404959,16.1998036014347,22.3040578098944,39.0,98.7012987012987,100.0,100.0,,,99.7885572139304
1004_0-20211023-2,7.82982961790335,13.9613055445871,21.7231795441912,37.0,,100.0,100.0,27.3716073968706,23.7730725462304,99.6942446043166
1004_0-20211023-3,6.55745801606884,13.4485514198613,22.2479155086159,36.0,99.4755244755245,,,19.0601564722617,11.1534566145092,93.2385874246339
1004_0-20211023-4,6.72398260269457,14.6405193694543,20.6848249027237,33.0,99.1935483870968,100.0,100.0,18.8684210526316,10.8241536273115,93.9931435385303
1004_0-20211023-5,7.41183215079648,19.1519862632721,18.2972222222222,31.0,99.1891891891892,100.0,100.0,15.4245803698435,9.13640113798009,97.2260990928123
1004_0-20211023-6,7.66254482835497,20.7647057966814,19.6637020566982,36.0,98.2248520710059,100.0,100.0,15.3795874822191,10.7764438122333,96.2946880880012
1004_0-20211023-7,8.33374990911074,20.5635470361097,,,97.8902953586498,99.7872340425532,99.5238095238095,20.1812517780939,14.8198293029872,98.8696622941669
1004_0-20211023-8,8.67564562209151,22.043087392781,24.5080600333519,38.0,97.3478939157566,99.830220713073,,24.4913655761024,18.1553485064011,99.7938711007283
1004_0-20211023-9,10.3066806735181,27.5245932449684,27.3275862068966,43.0,97.344228804903,99.4813278008299,99.5145631067961,33.0562926136364,30.0950568181818,98.2995846313603
1004_0-20211023-10,10.5192532687453,26.2713590970313,28.4152306837132,43.0,97.2719522591645,99.8296422487223,99.7967479674797,41.7931294452347,29.9520625889047,97.6458802905084
1004_0-20211023-11,11.1664319128401,27.7375517473525,25.5080600333519,43.0,95.5056179775281,99.8185117967332,99.8175182481752,49.9108250355619,29.9273541963016,97.5993598292878
1004_0-20211023-12,11.9459872554268,28.8242328342705,24.9588660366871,41.0,,99.6572407883462,99.8158379373849,42.2720056899004,29.3490611664296,97.945497125825
1004_0-20211023-13,13.0556979954537,31.4710315652332,25.3865406006674,40.0,97.1556886227545,100.0,100.0,33.1710241820768,29.7516642958748,98.6792610549193
1004_0-20211023-14,13.6244504113223,36.2599635219628,23.9977765425236,40.0,97.3524962178517,99.9140893470791,99.7289972899729,33.1693456614509,27.6845945945946,98.8878697546434
1004_0-20211023-15,11.9311921330236,26.9666225846798,25.0411568409344,41.0,96.8220338983051,99.9230177059276,99.8753117206983,,,98.5724482512491
1004_0-20211023-16,12.4961409857266,27.3916137061399,23.4424680377988,38.0,97.6073187895848,100.0,100.0,33.3483926031294,30.6467425320057,98.6489805944485
1004_0-20211023-17,11.9123413146609,32.3988706307824,27.1045606229144,46.0,97.827661115134,,99.8800959232614,30.9375710227273,29.8483522727273,97.8439782079518
1004_0-20211023-18,11.0472611404972,25.8735608583343,28.6842690383546,45.0,97.8468899521531,99.7422680412371,100.0,35.0465576102418,29.4025035561878,
1004_0-20211023-19,10.261627354039,23.6934212398756,28.3802112284603,43.0,98.7002437043055,,99.8491704374057,,,98.0440673971957
1004_0-20211023-20,10.5793502952681,25.1739860811135,,,,,100.0,34.8313940256046,29.7604694167852,
1004_0-20211023-21,,,,,,,,43.9531152204837,31.049786628734,
1004_0-20211023-22,,,,,,,,,,
